"","notact_004","notact_007","notact_008","notact_009","notact_010","notact_011","notact_014","act12h_018","act12h_019","act12h_020","act24h_023","act48h_026","act48h_027","act72h_028","act72h_029","act72h_030","act96h_032","act96h_034"
"ACTL6A",7.78679475134407,7.4731458535686,7.78484085774107,6.94316618460078,7.91953306758925,7.48318522477482,6.9473919834551,7.30139062407247,7.86574910748357,7.887462186755,7.85865000119342,7.00721179178369,7.09477922129053,7.39122970561951,7.58253957932882,7.13647056461187,7.39989743437464,6.9574484425822
"ACTN1",10.8671640040312,10.576694959032,10.7186813196887,10.5030116370941,11.0691543854496,11.1864462300259,10.9016931494392,10.2640139485141,9.91744432879324,10.3499557378102,9.64325881819258,8.76241604294206,8.94204083223687,9.36548508712319,9.24128780856574,9.40010951774627,8.98736404082797,9.60308040275533
"ACTN4",10.0406450798104,10.1822155833271,10.2543725137656,10.2550794018451,10.3632606617744,10.3264041671188,9.40972508198229,9.98985798619076,9.09405527794454,9.9604729212175,9.61430194602559,9.86846928212175,9.76547265409004,10.193836508749,10.2987670276978,10.1544838542123,10.6165401457976,10.5228871614302
"ACTR10",5.40352583431669,5.11200173899424,3.96448134092281,4.862854053885,5.3019756499755,5.26592047800518,5.14211988640862,4.4407628033414,4.87950474901675,5.20296513450229,4.60202124942247,5.16493316047819,4.66769308882964,4.97481074880857,5.28996233989483,4.94136008347149,5.79695996741587,4.81985449369808
"ACTR1A",7.78069475846244,7.36916411918307,7.97343840638864,7.7795282782951,8.10538329742383,8.2190959346625,7.80325534646096,7.35934197844726,7.64038216902558,7.8134063464075,7.18409294551806,7.37807040361196,7.24633094676054,7.55169359569517,7.8516055829179,7.89709956938018,7.47634249731757,7.6556486882092
"ACTR1B",6.78540597074165,5.97183689019074,6.53873876304249,6.06135403487205,7.43424795144786,6.97569348080994,5.65581775946673,5.60398485276913,3.68100460128143,5.62885867717877,4.35053842655707,5.21498404867735,4.72605074697853,5.71402077162167,5.73719955535912,5.85500701190612,4.94047608035802,5.56274059119866
"ACTR2",10.4960786147273,10.5200193340047,10.855525862597,10.2653145715569,10.4534604201429,10.3771494909462,10.4168661136856,10.0269561857627,9.84967676657875,10.1861371822044,9.9365847669075,9.23688353938022,9.25933739477344,9.74210650421686,9.95313235790287,9.77343061896085,9.96175481997391,10.1918802270967
"ACTR3",11.6219163165036,11.2563215226826,11.2435146170511,11.7941149935788,11.5035248545875,11.5052970774374,11.2754060079849,10.8291198451818,11.0536291384173,11.0666790498513,10.338040429918,10.037845206941,10.0964214391206,10.5675962914618,10.6312673239046,10.5025995648041,10.9438206461682,10.8164536141497
"ACTR3B",3.51656349810244,3.35480950985841,2.47131698452672,3.66840116216813,2.88504176383599,3.61251950038,3.00191298508862,2.10050954636146,2.14615413581742,2.21269845363704,1.07110445634129,0,2.17781001661246,0,0,0,0,1.37829812097207
"ACTR5",4.08676823704614,3.96662698893114,3.99374956757412,2.90296763726315,4.09667754882415,4.34293133963955,3.76206856713518,3.34000729820172,3.71057604751347,3.59363187272649,3.42976201627316,3.46004253986149,2.89371074986713,2.70493914911137,2.98173624629198,2.70319642423303,2.8545886970863,2.72536233327734
"ACTR6",1.87943689710871,2.36281692913758,5.94400530007036,2.24357734386933,5.60566315983014,0.839025220397318,2.26454500918463,0,0,1.43805927111362,2.1323749518482,1.81106088312073,2.11684870778231,1.72540322219447,2.13443157624277,1.72884633765126,1.99649384892973,0
"ACTR8",5.10747750129277,3.66953430874029,2.4663485938227,1.49875850577343,2.32808144682866,2.79357394383188,2.37682727249769,2.84624568911794,2.71532709530533,3.72258010695078,2.16384862866083,3.82374385927032,4.6186791579004,2.65608358089004,1.78611270830159,2.06004967051468,3.40593883020247,2.23703108170023
"ACVR1",1.92073115766401,0,1.78414686047055,0,0,0,0,0,2.93985223309139,0,1.82813766114448,0,1.20841763791145,1.87899057543728,1.87363098643768,2.6582386078461,1.79558691558493,0
"ACVR2A",2.88926169844959,0,0,0,3.4782798579458,3.42819449424186,0,0,0,0,0,0,0,0,0,0,0,0
"ACY1",2.25667409558791,2.94651912515998,1.88214832510954,2.42597214390832,2.07628454650338,1.83512333954277,3.52804160563923,2.51460386449816,2.54904818023006,3.287312472223,3.62622337992277,3.46094328966217,3.4441347990257,5.02000264676776,4.67048608015826,5.59232270080269,4.1117869781995,4.47623345194719
"ACYP1",6.67945789208242,5.14335134719539,3.25213653800302,5.82688464292575,5.07049302033799,5.51196672466266,4.24703037102302,4.47248219628495,4.40051891557377,4.14553006656755,3.86983380248712,4.00715479363173,4.82798351596921,5.32043548997603,4.61229053850444,5.08069709946808,4.71374932389008,5.64290099790847
"ACYP2",3.93495208385074,2.65114919357338,2.23917393177456,4.34059200874044,3.4301075999735,3.52189536526942,4.09456567576896,3.44159353938878,3.72674245682306,3.57993027607882,2.49252351013657,1.69153217751979,1.81586831714732,1.92106892664529,2.38726347686449,1.86070527421163,2.71121702531677,2.65602354014213
"ADA",6.18611628668426,7.05461777252466,6.06631331535821,7.03595193648896,7.40522415516079,7.1331086423075,6.71031661062525,5.99296607232535,7.13803092590588,7.42627531209066,5.42939731299466,4.44400682410222,4.14718201000502,5.54007910097556,6.21001199887528,5.88636663488639,6.45242885409936,6.0529298351988
"ADAL",0,0,0,0,0,0,0.997037534545021,0,0,0,1.82469006848385,1.87492550900895,0,1.29920854559752,1.28919484776182,2.9629715844702,1.05991997457239,0
"ADAM10",6.15577615577581,5.91568633083537,6.30071341990312,6.03822785138341,6.55595052422153,6.21620630091942,6.05948527582101,5.47517539084459,4.67148876366119,4.93533518957487,5.35421272512209,5.29611218970125,5.18873765715088,5.44242008843873,5.2554205451354,5.19736067053538,5.72130139990717,5.20084466267835
"ADAM17",1.69833242857034,2.09916028700996,1.27673499861357,1.28352713495904,1.20470248399015,1.24930490288603,1.38958863141493,2.05083037266013,1.76532743099332,1.72873321304722,0,1.63831393345492,1.56083810196132,1.45139914226748,1.47190173030853,1.36861804179701,1.45069592024421,0
"ADAM8",3.10392801684908,3.24704885044883,3.25044020367424,4.04346212337393,3.9393673578356,3.2287595237997,3.202692989128,0,2.59869041681507,0,0,2.38089128484664,1.46933441810884,1.63053815605303,2.06098348499777,1.90499403965296,1.65437684749525,0
"ADAR",9.592594398917,9.21943363792923,9.39294072127353,9.05908332717027,9.14540258714903,9.19797071265898,8.83578417491005,9.14823224162103,9.01594078439132,9.23853420208098,9.08631202240613,8.86753105468077,8.89340324157831,8.93943356722976,9.12750065399245,8.83272905195914,8.76186543521023,9.37654229777404
"ADARB1",2.99923295731529,4.23331769353672,4.22342655053907,4.44287884352495,3.08723764613433,4.53834997045918,3.58477024851903,3.78960230925674,3.8189299179613,3.91501418471418,3.62300549069114,2.79028065203789,2.9835492045893,3.09814977757658,3.22115604250665,3.00138240082882,3.43893176150575,3.84572202223698
"ADAT2",2.95956946680309,1.40314589463957,3.19257316377034,3.64103360436013,2.96732818913742,3.09047484409939,3.71073910056657,2.02896716111692,1.632594155709,1.32175075227283,1.81758975923684,1.78580483565713,2.11443211680324,1.70346692357222,1.64720799406549,1.81404859332027,1.21177339685034,0
"ADAT3",0.864819553219526,2.09821022315363,3.37688295943448,2.12528797884615,1.59354290206733,2.17001677872545,2.58387478460704,0,0,0,1.37415103241703,1.65971938837983,1.90846597328823,2.11685311293144,1.73943635516556,2.17036020180826,2.02307357604696,1.87026210230022
"ADCK1",0,2.18669610486418,2.65908139462629,0,0,0,0,1.96898152274249,0,0,0,0,0,0,2.67898635236021,0,0,0
"ADCYAP1",0,1.37498701940174,0,0,0,0,0,0,2.05315475561033,0,0,0,0,2.15975034527173,2.8622835330805,1.81045035419414,4.08597239242523,3.26936681026369
"ADD1",9.34762099815266,9.09594574512685,9.33993039781934,9.35889123501794,9.25034619180955,9.04226991251656,9.90035582291064,8.54422351408667,8.55605578078865,8.63689917186577,8.03466457201866,6.60413511585218,6.71356301692592,7.1394820641764,7.13576151263809,7.04748680223475,7.60531598267531,7.65914012505589
"ADD2",4.06658882868917,3.42876321548185,2.61697303333466,2.86924633132185,3.95226242776238,2.93505351476493,2.90176635809357,3.33891866645008,3.1369684740033,2.98242743096743,2.47096781583884,2.77078738267622,3.05629859286729,3.54848248274746,2.72434027866176,2.63935330458378,2.402896090786,2.8643308376852
"ADD3",8.63176090862594,8.52194075382954,8.96871504030243,8.82213873313263,9.15899608213591,9.22537674913269,8.62260551093928,7.83482285689877,7.98861189767291,8.1683624106866,6.79325198083759,5.75542552541233,5.95096927245197,6.69338083667815,6.48694005455211,6.55140202608335,7.11510966112804,7.39123341925137
"ADGRE5",6.46253106596899,5.58138097978308,6.33333647570725,6.65226834959377,6.16479086304899,6.72344323038601,6.4599554007574,6.72781371369195,6.37081033072956,5.87041244226566,5.70521471190439,5.29249765113014,5.34227885818689,6.50595393112315,6.71906277975308,6.58518193860644,6.25895845707586,6.85863252734194
"ADH5",9.84063270416109,10.2436474570441,10.1999735319614,8.70774243787741,9.92737577866631,9.58247589577983,10.1275268309058,9.62626244391831,10.0570623496348,9.86355018538325,9.1526512273601,7.8549052412305,8.4331213516217,8.52884937535044,8.25113711717759,8.12866562981487,8.55405675245886,8.76083074542321
"ADI1",4.60122999333432,3.38549151273895,4.96936546378238,2.09339378202249,2.9725655708297,4.0407076567109,4.60159802495092,4.13838487202608,3.79646807755493,3.8001860219047,3.59951261631253,4.59525566059168,5.66908891637932,6.0583592716783,5.86615714777127,6.12647920221651,5.68603523195289,5.29481329551993
"ADK",7.00731492669161,7.43191966238477,7.77750447684127,7.01024184746771,7.00504783314675,7.16483936249843,7.60651185928398,7.86876302394733,7.83620761004121,7.49916638614146,7.00234522135833,7.43809267050929,7.48237515176099,7.39442431964489,7.34111167325356,7.34527490610326,7.65528247800222,7.43450322665128
"ADNP",7.12621719785206,6.7963652986412,6.73156762079299,7.37802393405222,7.04549714765773,6.93097346256221,6.96753533579891,6.2924953356349,6.57083584013697,6.52547286212782,6.43623806559137,6.01916190047788,6.25707078555176,6.21294386339344,6.03869615396586,6.07181108609194,6.18073895980418,6.22126116361722
"ADNP2",0,0,0,0,0,0,3.0738888777377,0,0,3.31981995262244,0,0,0,2.93228088766572,2.93578928794562,3.09025922161147,0,0
"ADO",4.66606540095603,4.13161066923615,5.1687264634182,4.80224736448978,4.62837421170199,3.899238016839,5.23669579849896,5.04900933284327,4.72761122466166,4.72165874690765,3.93242556473155,4.72516123417788,4.59602023826233,4.29352980039244,4.66314823759466,4.27250612718709,4.25702031830894,3.65173563584636
"ADPGK",4.56932807070767,5.29998563018457,5.87558366183873,5.35302629120526,5.47988755440806,5.59068271325888,6.08856823147026,5.03282704840822,5.62942345513491,5.19796549218383,5.36427747408901,5.19314916044861,4.33606968398974,4.78857987081441,4.5145595766276,5.19831066313253,3.7994025202157,4.60779476611573
"ADPRH",0,0,0,0,0,0,0,1.79873554947768,0,0,0,0,0,2.77039412241544,2.80041369837507,3.10576777979077,0,0
"ADPRM",0,0,0,1.68865142148044,0,1.32337201606252,0,0,0,0,0,0,0,0,0,0,0,0
"ADRA2A",1.74761483837272,1.35975737962713,0,0,1.12752494884861,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRM1",6.39179880221072,6.29220290605827,6.38061329959562,6.45025739345986,6.64201692614074,6.37621894653173,7.91482773800266,6.15402358527023,6.29356474840368,5.72531651332739,5.9367632715765,6.2658651766615,6.43025616126518,6.27577719013293,6.29037844235506,6.29117051814026,5.98420489662836,6.42080793287841
"ADSL",8.7109762034001,8.06874196516931,8.12229585335146,8.12040853373447,7.62028421339221,8.07907576078558,9.15743898963233,8.18427416355933,8.09223373004577,8.24897444086166,8.76315245948651,8.65058179264785,8.62128310243618,8.75239420965343,8.47166373805962,8.67428382111719,8.52893530319274,8.68292154270656
"AEBP1",0,0,0,0,0,1.70143117083469,0,0,0,0,0,0,0,1.9373940930681,1.76955378514693,1.7843590161131,0,0
"AEBP2",0,0,0,0,0,0,0,1.61218395503711,0,0,1.21059049154144,1.74964543343154,1.49119352744997,1.64862995659643,1.314393507455,0.772081392379889,1.11562817054667,0
"AFAP1",0,0,0,0,0,0,0,1.07768222501607,1.26550240299065,0.836405864002411,0,1.10141878676579,1.43224908636576,0,0,0,0,0
"AFDN",7.40489397898253,8.37050193949248,6.2565091862336,7.35780979554574,0.990825855458727,4.35396481795954,11.9680434719576,3.13002030844018,2.18164839367491,4.3409222274533,4.85830175963855,0,4.50448943115746,3.02336127158752,6.52957190450936,4.86802717375443,6.46777775043731,7.5728457063998
"AFF1",2.41115441493812,1.52732318764276,3.88643410843646,1.55871243668598,1.43350601787686,1.52527015191084,2.85444561978962,0,0,1.77131639716619,0,0,3.82928915765691,0,0,0,0,0
"AFF4",5.42509146158965,2.51754443843352,3.1510821757307,2.24440652162891,1.95369414608523,3.56234237286803,3.8147933588048,3.89812224677161,2.59290552557591,3.19053874236529,2.04062372639512,1.89109299023951,0.795951348059249,0,0,0,1.23969663605869,1.85167004982151
"AFG3L2",6.86015357716559,7.23469207907186,7.23561568107599,7.2528056058152,7.14079490395173,7.42133045699234,7.54140488757946,7.4340316859471,7.41671824867955,7.22680375644161,6.71458228326275,6.77651754796157,7.09172268399281,7.08704748232994,6.99498125068145,6.65713617492264,6.26940336932113,6.69292786424837
"AFM",3.44409414666028,4.26719465056776,5.75117245561143,4.68878479423529,3.82959311647669,3.7527579288393,4.83444899348543,3.80043514212822,6.55136372662748,1.65866067584068,1.27265557989469,1.17108555868824,1.91104407252783,0,0,2.50756053712167,0,0.960755199205804
"AFTPH",4.34150201530512,4.01177664104034,3.56312120832894,3.81157966905181,4.46335459163995,4.37960218533964,3.95557398135117,4.59119827066233,4.88715568217099,4.63786150842675,4.15796971961624,4.41217993615576,4.14718201000502,3.27283506899556,4.14044708029322,4.05135151585888,4.39704568777985,4.24378458714552
"AGA",3.48735888149695,3.94735679393085,3.7729384299574,3.20092531788112,3.55503358076613,3.70541798218141,2.69631764401691,2.48388586513298,1.52937755221446,2.72407219175567,1.7084905399223,0,2.76528222762847,2.38339889970479,1.98669625218822,2.44251849772409,2.14711273164378,2.57238195651743
"AGAP2",5.41791853228977,5.66941468287859,6.02751358557917,5.82984078739866,6.31015011865991,5.98068490627923,4.68972837095654,4.63205359686637,4.89210901859383,4.58533119724073,3.80250272094446,4.14039483588675,3.73367776153303,3.92780427601658,3.79023415745406,4.62271130669126,4.59817423102169,4.69675589062268
"AGAP3",0,0,0,1.5626037399473,0,0,1.31300182085386,0,0,0,0,0,0,0.696876185346288,0.769466507099955,0.959115903460091,1.18143075573246,0
"AGFG1",5.84519857461191,6.32237525551485,6.39837146616789,6.32585290833789,6.29358230012763,6.86332747006222,6.70066748329029,6.48863400943999,5.10130159885202,6.08222409703799,6.59581966451733,6.72760070236126,6.76418715483757,6.81737448778704,7.06651845828554,6.97300585955421,6.37699966084636,6.35847364285314
"AGFG2",3.06798419100969,3.47962908572621,4.31811777025997,3.45952557784914,3.46622781726693,3.6683991854759,4.50576607861842,1.83748911249078,1.65681922527981,0.447075628450205,1.9350228191891,3.60116619031251,3.35257958445576,3.49722583395183,4.00829640708829,3.64607265759894,2.88082251730821,3.49322127125082
"AGGF1",0,0,0,0,0,1.31848938645394,0,2.6511504021992,2.20104495155559,2.14701875268271,0,0,0,0,0,0,0,0
"AGK",7.50094721215183,7.84300451122241,6.82080199871165,8.00347083488951,7.29348704410791,7.71551570041694,7.70143465614407,7.63683898396657,7.70048671749184,7.7636104419037,7.34515958728825,7.39987900513053,7.31059975329039,7.3266856640297,7.33215750226868,7.4553801683805,7.43389616199364,7.65764308556931
"AGL",7.31666739912082,7.97257878531995,7.40488236656104,7.17651649901464,7.43637680824135,7.62029949201975,6.67858340660418,7.44920905859437,7.36119981990695,7.64544895462075,7.07970191150068,6.77103320004939,6.82677962555742,6.9644839696831,6.80334931014169,6.77088609128098,6.94763439899947,6.64658324943917
"AGMAT",4.74303732479017,5.12020045145633,4.59816967500585,4.42896135217961,4.66646767323557,5.5654061293779,3.49659261855742,4.6281763489457,3.52254095026955,4.85416118286006,3.71645079800549,4.03937965333261,4.06936522858611,4.12368134432597,4.07968497092217,3.87594059672721,2.9197186523197,3.96077172300156
"AGO1",6.56502845859495,6.60673816433685,6.87530595454462,6.68997905877982,6.68854972451345,7.04059580383537,6.84421058820347,6.1032232038444,6.45773874692068,6.62194883614277,5.81005528367403,4.58141908104037,4.60539129254718,4.63954691041689,4.62121756328709,4.85940680409422,4.36914531139202,4.23148691703423
"AGO2",7.97755391987959,7.58881554632886,7.58311484541523,7.46206728375771,7.7270425039706,7.73764710510625,7.74788348634807,7.36850171386167,7.3903287070071,7.23213889538248,6.65824128551024,6.4670135624231,6.7243283048858,6.10796249776273,6.12842531038308,6.16411300390661,5.94728764020867,6.32518739903844
"AGO3",3.33029119279263,4.58352691619856,3.49199608942982,3.10785689151237,3.97052054019419,4.15334760089705,3.68623591241575,3.78134755611428,3.60250426502072,3.48853935132014,2.17928985737207,1.49616833965449,1.56931820297558,1.79585925427804,1.42439560018123,1.95307205856418,0,1.31726476253786
"AGPAT1",1.94744493076313,4.23687167606825,3.136892797377,2.25824906460604,4.27416611774197,4.52312982230365,3.0957005539005,3.39592181780954,3.43710655507332,1.92433434719177,1.83229142736403,2.70538327967604,1.67002276246146,2.13417463009895,2.26090637804172,2.46553708468014,1.91029698339936,1.31503383776631
"AGPAT2",0,0,0,2.92646612299512,2.46383588068856,1.86150010694708,0,0,0,0,0,0,0,0,0,0,0,0
"AGPAT3",2.75593233612316,2.7545948541594,4.61531650693989,3.52750229267587,3.05991310582718,3.12441780618262,3.77240234216319,3.42972809785006,3.82554371773743,3.7959376684209,3.4051129725672,2.92015611241549,3.57013536546962,3.91882069239698,3.80639064263732,3.95140139894664,3.36952958378608,3.93851955385718
"AGPAT5",6.24230670747363,4.72335634763488,4.91882681897781,4.43025456087735,4.00448709564162,3.99869016642017,4.86007153906713,4.64784768076809,4.55648208322023,4.63695253674823,4.5162177245469,4.3407599787835,4.64722293455588,3.9068150797899,3.90735776728524,3.82100872322746,3.49936316903097,3.35851487813448
